country,crop,item_code_cpc,element,element_code,year,unit,value,flag_description,flag,domain,domain_code,unique_id
Lebanon,Barley,0115,Production,5510,2023,t,30000,Figure from international organizations,X,Crops and livestock products,QCL,259
Lebanon,Oats,0117,Area harvested,5312,2023,ha,110,Imputed value,I,Crops and livestock products,QCL,258
Lebanon,Oats,0117,Yield,5412,2023,kg/ha,1053.9,Estimated value,E,Crops and livestock products,QCL,260
Lebanon,Oats,0117,Production,5510,2023,t,115.51,Imputed value,I,Crops and livestock products,QCL,259
Lebanon,Wheat,0111,Area harvested,5312,2023,ha,40000,Figure from international organizations,X,Crops and livestock products,QCL,258
Lebanon,Wheat,0111,Yield,5412,2023,kg/ha,2500,Figure from international organizations,X,Crops and livestock products,QCL,260
Lebanon,Wheat,0111,Production,5510,2023,t,100000,Figure from international organizations,X,Crops and livestock products,QCL,259
Lesotho,Barley,0115,Area harvested,5312,2023,ha,841,Estimated value,E,Crops and livestock products,QCL,261
Lesotho,Barley,0115,Yield,5412,2023,kg/ha,355.2,Estimated value,E,Crops and livestock products,QCL,263
Lesotho,Barley,0115,Production,5510,2023,t,298.86,Estimated value,E,Crops and livestock products,QCL,262
Lesotho,Oats,0117,Area harvested,5312,2023,ha,217,Estimated value,E,Crops and livestock products,QCL,261
Lesotho,Oats,0117,Yield,5412,2023,kg/ha,1534.6,Estimated value,E,Crops and livestock products,QCL,263
Lesotho,Oats,0117,Production,5510,2023,t,333.04,Estimated value,E,Crops and livestock products,QCL,262
Lesotho,Wheat,0111,Area harvested,5312,2023,ha,10639,Official figure,A,Crops and livestock products,QCL,261
Lesotho,Wheat,0111,Yield,5412,2023,kg/ha,598.4,Official figure,A,Crops and livestock products,QCL,263
Lesotho,Wheat,0111,Production,5510,2023,t,6366,Official figure,A,Crops and livestock products,QCL,262
Liberia,Rice,0113,Area harvested,5312,2023,ha,240000,Figure from international organizations,X,Crops and livestock products,QCL,264
Liberia,Rice,0113,Yield,5412,2023,kg/ha,1067.5,Estimated value,E,Crops and livestock products,QCL,266
Liberia,Rice,0113,Production,5510,2023,t,256200,Official figure,A,Crops and livestock products,QCL,265
Libya,Barley,0115,Area harvested,5312,2023,ha,132446,Imputed value,I,Crops and livestock products,QCL,267
Libya,Barley,0115,Yield,5412,2023,kg/ha,513.4,Estimated value,E,Crops and livestock products,QCL,269
Libya,Barley,0115,Production,5510,2023,t,68000,Figure from international organizations,X,Crops and livestock products,QCL,268
Libya,Wheat,0111,Area harvested,5312,2023,ha,171395,Imputed value,I,Crops and livestock products,QCL,267
Libya,Wheat,0111,Yield,5412,2023,kg/ha,758.5,Estimated value,E,Crops and livestock products,QCL,269
Libya,Wheat,0111,Production,5510,2023,t,130000,Figure from international organizations,X,Crops and livestock products,QCL,268
Lithuania,Barley,0115,Area harvested,5312,2023,ha,159430,Official figure,A,Crops and livestock products,QCL,270
Lithuania,Barley,0115,Yield,5412,2023,kg/ha,3555.7,Official figure,A,Crops and livestock products,QCL,272
Lithuania,Barley,0115,Production,5510,2023,t,566880,Official figure,A,Crops and livestock products,QCL,271
Lithuania,Oats,0117,Area harvested,5312,2023,ha,91750,Official figure,A,Crops and livestock products,QCL,270
Lithuania,Oats,0117,Yield,5412,2023,kg/ha,2121.7,Official figure,A,Crops and livestock products,QCL,272
Lithuania,Oats,0117,Production,5510,2023,t,194670,Official figure,A,Crops and livestock products,QCL,271
Lithuania,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,270
Lithuania,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,271
Lithuania,Rye,0116,Area harvested,5312,2023,ha,28090,Official figure,A,Crops and livestock products,QCL,270
Lithuania,Rye,0116,Yield,5412,2023,kg/ha,2359.6,Official figure,A,Crops and livestock products,QCL,272
Lithuania,Rye,0116,Production,5510,2023,t,66280,Official figure,A,Crops and livestock products,QCL,271
Lithuania,Wheat,0111,Area harvested,5312,2023,ha,940290,Official figure,A,Crops and livestock products,QCL,270
Lithuania,Wheat,0111,Yield,5412,2023,kg/ha,4738.3,Official figure,A,Crops and livestock products,QCL,272
Lithuania,Wheat,0111,Production,5510,2023,t,4455390,Official figure,A,Crops and livestock products,QCL,271
Luxembourg,Barley,0115,Area harvested,5312,2023,ha,5760,Official figure,A,Crops and livestock products,QCL,273
Luxembourg,Barley,0115,Yield,5412,2023,kg/ha,5378.5,Official figure,A,Crops and livestock products,QCL,275
Luxembourg,Barley,0115,Production,5510,2023,t,30980,Official figure,A,Crops and livestock products,QCL,274
Luxembourg,Oats,0117,Area harvested,5312,2023,ha,1340,Official figure,A,Crops and livestock products,QCL,273
Luxembourg,Oats,0117,Yield,5412,2023,kg/ha,3574.6,Official figure,A,Crops and livestock products,QCL,275
Luxembourg,Oats,0117,Production,5510,2023,t,4790,Official figure,A,Crops and livestock products,QCL,274
Luxembourg,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,273
Luxembourg,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,274
Luxembourg,Rye,0116,Area harvested,5312,2023,ha,1520,Official figure,A,Crops and livestock products,QCL,273
Luxembourg,Rye,0116,Yield,5412,2023,kg/ha,5802.6,Official figure,A,Crops and livestock products,QCL,275
Luxembourg,Rye,0116,Production,5510,2023,t,8820,Official figure,A,Crops and livestock products,QCL,274
Luxembourg,Wheat,0111,Area harvested,5312,2023,ha,12470,Official figure,A,Crops and livestock products,QCL,273
Luxembourg,Wheat,0111,Yield,5412,2023,kg/ha,5802.7,Official figure,A,Crops and livestock products,QCL,275
Luxembourg,Wheat,0111,Production,5510,2023,t,72360,Official figure,A,Crops and livestock products,QCL,274
Madagascar,Rice,0113,Area harvested,5312,2023,ha,2070335,Imputed value,I,Crops and livestock products,QCL,276
Madagascar,Rice,0113,Yield,5412,2023,kg/ha,2471.9,Estimated value,E,Crops and livestock products,QCL,278
Madagascar,Rice,0113,Production,5510,2023,t,5117636,Official figure,A,Crops and livestock products,QCL,277
Madagascar,Wheat,0111,Area harvested,5312,2023,ha,1183,Imputed value,I,Crops and livestock products,QCL,276
Madagascar,Wheat,0111,Yield,5412,2023,kg/ha,2405.7,Estimated value,E,Crops and livestock products,QCL,278
Madagascar,Wheat,0111,Production,5510,2023,t,2845.51,Imputed value,I,Crops and livestock products,QCL,277
Malawi,Rice,0113,Area harvested,5312,2023,ha,79100,Official figure,A,Crops and livestock products,QCL,279
Malawi,Rice,0113,Yield,5412,2023,kg/ha,1571.4,Official figure,A,Crops and livestock products,QCL,281
Malawi,Rice,0113,Production,5510,2023,t,124300,Official figure,A,Crops and livestock products,QCL,280
Malawi,Wheat,0111,Area harvested,5312,2023,ha,1000,Figure from international organizations,X,Crops and livestock products,QCL,279
Malawi,Wheat,0111,Yield,5412,2023,kg/ha,1000,Figure from international organizations,X,Crops and livestock products,QCL,281
Malawi,Wheat,0111,Production,5510,2023,t,1000,Figure from international organizations,X,Crops and livestock products,QCL,280
Malaysia,Rice,0113,Area harvested,5312,2023,ha,614839,Official figure,A,Crops and livestock products,QCL,282
Malaysia,Rice,0113,Yield,5412,2023,kg/ha,3524.1,Official figure,A,Crops and livestock products,QCL,284
Malaysia,Rice,0113,Production,5510,2023,t,2166738,Official figure,A,Crops and livestock products,QCL,283
Mali,Rice,0113,Area harvested,5312,2023,ha,906982,Official figure,A,Crops and livestock products,QCL,285
Mali,Rice,0113,Yield,5412,2023,kg/ha,3334,Official figure,A,Crops and livestock products,QCL,287
Mali,Rice,0113,Production,5510,2023,t,3023891,Official figure,A,Crops and livestock products,QCL,286
Mali,Wheat,0111,Area harvested,5312,2023,ha,6833,Official figure,A,Crops and livestock products,QCL,285
Mali,Wheat,0111,Yield,5412,2023,kg/ha,5634.4,Official figure,A,Crops and livestock products,QCL,287
Mali,Wheat,0111,Production,5510,2023,t,38500,Official figure,A,Crops and livestock products,QCL,286
Malta,Barley,0115,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,288
Malta,Barley,0115,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,289
Malta,Oats,0117,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,288
Malta,Oats,0117,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,289
Malta,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,288
Malta,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,289
Malta,Rye,0116,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,288
Malta,Rye,0116,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,289
Malta,Wheat,0111,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,288
Malta,Wheat,0111,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,289
Mauritania,Barley,0115,Area harvested,5312,2023,ha,483,Imputed value,I,Crops and livestock products,QCL,290
Mauritania,Barley,0115,Yield,5412,2023,kg/ha,3039,Estimated value,E,Crops and livestock products,QCL,292
Mauritania,Barley,0115,Production,5510,2023,t,1467.04,Estimated value,E,Crops and livestock products,QCL,291
Mauritania,Rice,0113,Area harvested,5312,2023,ha,86000,Figure from international organizations,X,Crops and livestock products,QCL,290
Mauritania,Rice,0113,Yield,5412,2023,kg/ha,5327.9,Estimated value,E,Crops and livestock products,QCL,292
Mauritania,Rice,0113,Production,5510,2023,t,458200,Official figure,A,Crops and livestock products,QCL,291
Mauritania,Wheat,0111,Area harvested,5312,2023,ha,915,Imputed value,I,Crops and livestock products,QCL,290
Mauritania,Wheat,0111,Yield,5412,2023,kg/ha,2186,Estimated value,E,Crops and livestock products,QCL,292
Mauritania,Wheat,0111,Production,5510,2023,t,2000,Figure from international organizations,X,Crops and livestock products,QCL,291
Mauritius,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,293
Mauritius,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,294
Mexico,Barley,0115,Area harvested,5312,2023,ha,297445,Official figure,A,Crops and livestock products,QCL,295
Mexico,Barley,0115,Yield,5412,2023,kg/ha,2797.3,Official figure,A,Crops and livestock products,QCL,297
Mexico,Barley,0115,Production,5510,2023,t,832037.28,Official figure,A,Crops and livestock products,QCL,296
Mexico,Oats,0117,Area harvested,5312,2023,ha,25465,Official figure,A,Crops and livestock products,QCL,295
Mexico,Oats,0117,Yield,5412,2023,kg/ha,2426.3,Official figure,A,Crops and livestock products,QCL,297
Mexico,Oats,0117,Production,5510,2023,t,61785.28,Official figure,A,Crops and livestock products,QCL,296
Mexico,Rice,0113,Area harvested,5312,2023,ha,36693,Official figure,A,Crops and livestock products,QCL,295
Mexico,Rice,0113,Yield,5412,2023,kg/ha,6870.5,Official figure,A,Crops and livestock products,QCL,297
Mexico,Rice,0113,Production,5510,2023,t,252099.88,Official figure,A,Crops and livestock products,QCL,296
Mexico,Rye,0116,Area harvested,5312,2023,ha,5,Official figure,A,Crops and livestock products,QCL,295
Mexico,Rye,0116,Yield,5412,2023,kg/ha,1790,Official figure,A,Crops and livestock products,QCL,297
Mexico,Rye,0116,Production,5510,2023,t,8.95,Official figure,A,Crops and livestock products,QCL,296
Mexico,Wheat,0111,Area harvested,5312,2023,ha,560369,Official figure,A,Crops and livestock products,QCL,295
Mexico,Wheat,0111,Yield,5412,2023,kg/ha,6203.1,Official figure,A,Crops and livestock products,QCL,297
Mexico,Wheat,0111,Production,5510,2023,t,3476026.8,Official figure,A,Crops and livestock products,QCL,296
Micronesia (Federated States of),Rice,0113,Area harvested,5312,2023,ha,99,Imputed value,I,Crops and livestock products,QCL,298
Micronesia (Federated States of),Rice,0113,Yield,5412,2023,kg/ha,1827.6,Estimated value,E,Crops and livestock products,QCL,300
Micronesia (Federated States of),Rice,0113,Production,5510,2023,t,181.54,Estimated value,E,Crops and livestock products,QCL,299
Mongolia,Barley,0115,Area harvested,5312,2023,ha,4982,Official figure,A,Crops and livestock products,QCL,301
Mongolia,Barley,0115,Yield,5412,2023,kg/ha,1308.1,Official figure,A,Crops and livestock products,QCL,303
Mongolia,Barley,0115,Production,5510,2023,t,6517.67,Official figure,A,Crops and livestock products,QCL,302
Mongolia,Oats,0117,Area harvested,5312,2023,ha,18855,Official figure,A,Crops and livestock products,QCL,301
Mongolia,Oats,0117,Yield,5412,2023,kg/ha,997.2,Official figure,A,Crops and livestock products,QCL,303
Mongolia,Oats,0117,Production,5510,2023,t,18801.43,Official figure,A,Crops and livestock products,QCL,302
Mongolia,Wheat,0111,Area harvested,5312,2023,ha,335807,Official figure,A,Crops and livestock products,QCL,301
Mongolia,Wheat,0111,Yield,5412,2023,kg/ha,1320.4,Official figure,A,Crops and livestock products,QCL,303
Mongolia,Wheat,0111,Production,5510,2023,t,443415.59,Official figure,A,Crops and livestock products,QCL,302
Montenegro,Barley,0115,Area harvested,5312,2023,ha,343,Imputed value,I,Crops and livestock products,QCL,304
Montenegro,Barley,0115,Yield,5412,2023,kg/ha,2739.4,Estimated value,E,Crops and livestock products,QCL,306
Montenegro,Barley,0115,Production,5510,2023,t,940.18,Imputed value,I,Crops and livestock products,QCL,305
Montenegro,Oats,0117,Area harvested,5312,2023,ha,226,Imputed value,I,Crops and livestock products,QCL,304
Montenegro,Oats,0117,Yield,5412,2023,kg/ha,2731.5,Estimated value,E,Crops and livestock products,QCL,306
Montenegro,Oats,0117,Production,5510,2023,t,617.31,Imputed value,I,Crops and livestock products,QCL,305
Montenegro,Rye,0116,Area harvested,5312,2023,ha,155,Imputed value,I,Crops and livestock products,QCL,304
Montenegro,Rye,0116,Yield,5412,2023,kg/ha,2485.5,Estimated value,E,Crops and livestock products,QCL,306
Montenegro,Rye,0116,Production,5510,2023,t,384.43,Imputed value,I,Crops and livestock products,QCL,305
Montenegro,Wheat,0111,Area harvested,5312,2023,ha,754,Imputed value,I,Crops and livestock products,QCL,304
Montenegro,Wheat,0111,Yield,5412,2023,kg/ha,2947.3,Estimated value,E,Crops and livestock products,QCL,306
Montenegro,Wheat,0111,Production,5510,2023,t,2221.84,Imputed value,I,Crops and livestock products,QCL,305
Morocco,Barley,0115,Area harvested,5312,2023,ha,1239809,Official figure,A,Crops and livestock products,QCL,307
Morocco,Barley,0115,Yield,5412,2023,kg/ha,1087.4,Official figure,A,Crops and livestock products,QCL,309
Morocco,Barley,0115,Production,5510,2023,t,1348114.49,Official figure,A,Crops and livestock products,QCL,308
Morocco,Oats,0117,Area harvested,5312,2023,ha,16720,Official figure,A,Crops and livestock products,QCL,307
Morocco,Oats,0117,Yield,5412,2023,kg/ha,2170.5,Official figure,A,Crops and livestock products,QCL,309
Morocco,Oats,0117,Production,5510,2023,t,36290,Official figure,A,Crops and livestock products,QCL,308
Morocco,Rice,0113,Area harvested,5312,2023,ha,7027,Official figure,A,Crops and livestock products,QCL,307
Morocco,Rice,0113,Yield,5412,2023,kg/ha,8000.9,Official figure,A,Crops and livestock products,QCL,309
Morocco,Rice,0113,Production,5510,2023,t,56222,Official figure,A,Crops and livestock products,QCL,308
Morocco,Rye,0116,Area harvested,5312,2023,ha,3705,Estimated value,E,Crops and livestock products,QCL,307
Morocco,Rye,0116,Yield,5412,2023,kg/ha,635.1,Estimated value,E,Crops and livestock products,QCL,309
Morocco,Rye,0116,Production,5510,2023,t,2353.21,Imputed value,I,Crops and livestock products,QCL,308
Morocco,Wheat,0111,Area harvested,5312,2023,ha,2434223,Official figure,A,Crops and livestock products,QCL,307
Morocco,Wheat,0111,Yield,5412,2023,kg/ha,1708.3,Official figure,A,Crops and livestock products,QCL,309
Morocco,Wheat,0111,Production,5510,2023,t,4158471.49,Official figure,A,Crops and livestock products,QCL,308
Mozambique,Rice,0113,Area harvested,5312,2023,ha,365796,Official figure,A,Crops and livestock products,QCL,310
Mozambique,Rice,0113,Yield,5412,2023,kg/ha,442.7,Official figure,A,Crops and livestock products,QCL,312
Mozambique,Rice,0113,Production,5510,2023,t,161920,Official figure,A,Crops and livestock products,QCL,311
Mozambique,Wheat,0111,Area harvested,5312,2023,ha,16000,Figure from international organizations,X,Crops and livestock products,QCL,310
Mozambique,Wheat,0111,Yield,5412,2023,kg/ha,1000,Figure from international organizations,X,Crops and livestock products,QCL,312
Mozambique,Wheat,0111,Production,5510,2023,t,16000,Figure from international organizations,X,Crops and livestock products,QCL,311
Myanmar,Rice,0113,Area harvested,5312,2023,ha,6463645,Imputed value,I,Crops and livestock products,QCL,313
Myanmar,Rice,0113,Yield,5412,2023,kg/ha,3968.3,Estimated value,E,Crops and livestock products,QCL,315
Myanmar,Rice,0113,Production,5510,2023,t,25650000,Figure from international organizations,X,Crops and livestock products,QCL,314
Myanmar,Wheat,0111,Area harvested,5312,2023,ha,58000,Figure from international organizations,X,Crops and livestock products,QCL,313
Myanmar,Wheat,0111,Yield,5412,2023,kg/ha,1379.3,Figure from international organizations,X,Crops and livestock products,QCL,315
Myanmar,Wheat,0111,Production,5510,2023,t,80000,Figure from international organizations,X,Crops and livestock products,QCL,314
Namibia,Wheat,0111,Area harvested,5312,2023,ha,4254,Official figure,A,Crops and livestock products,QCL,316
Namibia,Wheat,0111,Yield,5412,2023,kg/ha,5805.4,Official figure,A,Crops and livestock products,QCL,318
Namibia,Wheat,0111,Production,5510,2023,t,24696,Official figure,A,Crops and livestock products,QCL,317
Nepal,Barley,0115,Area harvested,5312,2023,ha,17536,Official figure,A,Crops and livestock products,QCL,319
Nepal,Barley,0115,Yield,5412,2023,kg/ha,1477.6,Official figure,A,Crops and livestock products,QCL,321
Nepal,Barley,0115,Production,5510,2023,t,25911.81,Official figure,A,Crops and livestock products,QCL,320
Nepal,Rice,0113,Area harvested,5312,2023,ha,1439000,Estimated value,E,Crops and livestock products,QCL,319
Nepal,Rice,0113,Yield,5412,2023,kg/ha,3977.9,Estimated value,E,Crops and livestock products,QCL,321
Nepal,Rice,0113,Production,5510,2023,t,5724200,Official figure,A,Crops and livestock products,QCL,320
Nepal,Wheat,0111,Area harvested,5312,2023,ha,697762,Official figure,A,Crops and livestock products,QCL,319
Nepal,Wheat,0111,Yield,5412,2023,kg/ha,3007.4,Official figure,A,Crops and livestock products,QCL,321
Nepal,Wheat,0111,Production,5510,2023,t,2098462.16,Official figure,A,Crops and livestock products,QCL,320
Netherlands (Kingdom of the),Barley,0115,Area harvested,5312,2023,ha,35340,Official figure,A,Crops and livestock products,QCL,322
Netherlands (Kingdom of the),Barley,0115,Yield,5412,2023,kg/ha,6522.6,Official figure,A,Crops and livestock products,QCL,324
Netherlands (Kingdom of the),Barley,0115,Production,5510,2023,t,230510,Official figure,A,Crops and livestock products,QCL,323
Netherlands (Kingdom of the),Oats,0117,Area harvested,5312,2023,ha,1660,Official figure,A,Crops and livestock products,QCL,322
Netherlands (Kingdom of the),Oats,0117,Yield,5412,2023,kg/ha,3849.4,Official figure,A,Crops and livestock products,QCL,324
Netherlands (Kingdom of the),Oats,0117,Production,5510,2023,t,6390,Official figure,A,Crops and livestock products,QCL,323
Netherlands (Kingdom of the),Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,322
Netherlands (Kingdom of the),Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,323
Netherlands (Kingdom of the),Rye,0116,Area harvested,5312,2023,ha,2300,Official figure,A,Crops and livestock products,QCL,322
Netherlands (Kingdom of the),Rye,0116,Yield,5412,2023,kg/ha,3191.3,Official figure,A,Crops and livestock products,QCL,324
Netherlands (Kingdom of the),Rye,0116,Production,5510,2023,t,7340,Official figure,A,Crops and livestock products,QCL,323
Netherlands (Kingdom of the),Wheat,0111,Area harvested,5312,2023,ha,129540,Official figure,A,Crops and livestock products,QCL,322
Netherlands (Kingdom of the),Wheat,0111,Yield,5412,2023,kg/ha,8467,Official figure,A,Crops and livestock products,QCL,324
Netherlands (Kingdom of the),Wheat,0111,Production,5510,2023,t,1096820,Official figure,A,Crops and livestock products,QCL,323
New Caledonia,Wheat,0111,Area harvested,5312,2023,ha,23,Imputed value,I,Crops and livestock products,QCL,325
New Caledonia,Wheat,0111,Yield,5412,2023,kg/ha,537.7,Estimated value,E,Crops and livestock products,QCL,327
New Caledonia,Wheat,0111,Production,5510,2023,t,12.37,Imputed value,I,Crops and livestock products,QCL,326
New Zealand,Barley,0115,Area harvested,5312,2023,ha,50054,Official figure,A,Crops and livestock products,QCL,328
New Zealand,Barley,0115,Yield,5412,2023,kg/ha,7149.9,Official figure,A,Crops and livestock products,QCL,330
New Zealand,Barley,0115,Production,5510,2023,t,357882,Official figure,A,Crops and livestock products,QCL,329
New Zealand,Oats,0117,Area harvested,5312,2023,ha,4235,Official figure,A,Crops and livestock products,QCL,328
New Zealand,Oats,0117,Yield,5412,2023,kg/ha,7145,Official figure,A,Crops and livestock products,QCL,330
New Zealand,Oats,0117,Production,5510,2023,t,30259,Official figure,A,Crops and livestock products,QCL,329
New Zealand,Wheat,0111,Area harvested,5312,2023,ha,40506,Official figure,A,Crops and livestock products,QCL,328
New Zealand,Wheat,0111,Yield,5412,2023,kg/ha,9668.1,Official figure,A,Crops and livestock products,QCL,330
New Zealand,Wheat,0111,Production,5510,2023,t,391615,Official figure,A,Crops and livestock products,QCL,329
Nicaragua,Rice,0113,Area harvested,5312,2023,ha,82840,Official figure,A,Crops and livestock products,QCL,331
Nicaragua,Rice,0113,Yield,5412,2023,kg/ha,6023.3,Official figure,A,Crops and livestock products,QCL,333
Nicaragua,Rice,0113,Production,5510,2023,t,498969.09,Official figure,A,Crops and livestock products,QCL,332
Niger,Rice,0113,Area harvested,5312,2023,ha,30000,Figure from international organizations,X,Crops and livestock products,QCL,334
Niger,Rice,0113,Yield,5412,2023,kg/ha,4753.3,Estimated value,E,Crops and livestock products,QCL,336
Niger,Rice,0113,Production,5510,2023,t,142600,Official figure,A,Crops and livestock products,QCL,335
Niger,Wheat,0111,Area harvested,5312,2023,ha,1920,Imputed value,I,Crops and livestock products,QCL,334
Niger,Wheat,0111,Yield,5412,2023,kg/ha,2861.4,Estimated value,E,Crops and livestock products,QCL,336
Niger,Wheat,0111,Production,5510,2023,t,5495.3,Imputed value,I,Crops and livestock products,QCL,335
Nigeria,Rice,0113,Area harvested,5312,2023,ha,4509800,Official figure,A,Crops and livestock products,QCL,337
Nigeria,Rice,0113,Yield,5412,2023,kg/ha,1974,Official figure,A,Crops and livestock products,QCL,339
Nigeria,Rice,0113,Production,5510,2023,t,8902200,Official figure,A,Crops and livestock products,QCL,338
Nigeria,Wheat,0111,Area harvested,5312,2023,ha,33247,Imputed value,I,Crops and livestock products,QCL,337
Nigeria,Wheat,0111,Yield,5412,2023,kg/ha,1586.8,Estimated value,E,Crops and livestock products,QCL,339
Nigeria,Wheat,0111,Production,5510,2023,t,52757.03,Imputed value,I,Crops and livestock products,QCL,338
North Macedonia,Barley,0115,Area harvested,5312,2023,ha,45580,Official figure,A,Crops and livestock products,QCL,340
North Macedonia,Barley,0115,Yield,5412,2023,kg/ha,3181.6,Official figure,A,Crops and livestock products,QCL,342
North Macedonia,Barley,0115,Production,5510,2023,t,145019,Official figure,A,Crops and livestock products,QCL,341
North Macedonia,Oats,0117,Area harvested,5312,2023,ha,2649,Official figure,A,Crops and livestock products,QCL,340
North Macedonia,Oats,0117,Yield,5412,2023,kg/ha,1610.8,Official figure,A,Crops and livestock products,QCL,342
North Macedonia,Oats,0117,Production,5510,2023,t,4267,Official figure,A,Crops and livestock products,QCL,341
North Macedonia,Rice,0113,Area harvested,5312,2023,ha,3162,Official figure,A,Crops and livestock products,QCL,340
North Macedonia,Rice,0113,Yield,5412,2023,kg/ha,6324.2,Official figure,A,Crops and livestock products,QCL,342
North Macedonia,Rice,0113,Production,5510,2023,t,19997,Official figure,A,Crops and livestock products,QCL,341
North Macedonia,Rye,0116,Area harvested,5312,2023,ha,3410,Official figure,A,Crops and livestock products,QCL,340
North Macedonia,Rye,0116,Yield,5412,2023,kg/ha,1548.1,Official figure,A,Crops and livestock products,QCL,342
North Macedonia,Rye,0116,Production,5510,2023,t,5279,Official figure,A,Crops and livestock products,QCL,341
North Macedonia,Wheat,0111,Area harvested,5312,2023,ha,69522,Official figure,A,Crops and livestock products,QCL,340
North Macedonia,Wheat,0111,Yield,5412,2023,kg/ha,3094.9,Official figure,A,Crops and livestock products,QCL,342
North Macedonia,Wheat,0111,Production,5510,2023,t,215165,Official figure,A,Crops and livestock products,QCL,341
Norway,Barley,0115,Area harvested,5312,2023,ha,141922,Official figure,A,Crops and livestock products,QCL,343
Norway,Barley,0115,Yield,5412,2023,kg/ha,2853.7,Official figure,A,Crops and livestock products,QCL,345
Norway,Barley,0115,Production,5510,2023,t,405000,Official figure,A,Crops and livestock products,QCL,344
Norway,Oats,0117,Area harvested,5312,2023,ha,68449,Official figure,A,Crops and livestock products,QCL,343
Norway,Oats,0117,Yield,5412,2023,kg/ha,2615.1,Official figure,A,Crops and livestock products,QCL,345
Norway,Oats,0117,Production,5510,2023,t,179000,Official figure,A,Crops and livestock products,QCL,344
Norway,Rye,0116,Area harvested,5312,2023,ha,8777,Official figure,A,Crops and livestock products,QCL,343
Norway,Rye,0116,Yield,5412,2023,kg/ha,3304.1,Official figure,A,Crops and livestock products,QCL,345
Norway,Rye,0116,Production,5510,2023,t,29000,Official figure,A,Crops and livestock products,QCL,344
Norway,Wheat,0111,Area harvested,5312,2023,ha,64458,Official figure,A,Crops and livestock products,QCL,343
Norway,Wheat,0111,Yield,5412,2023,kg/ha,2668.4,Official figure,A,Crops and livestock products,QCL,345
Norway,Wheat,0111,Production,5510,2023,t,172000,Official figure,A,Crops and livestock products,QCL,344
Oman,Barley,0115,Area harvested,5312,2023,ha,225,Official figure,A,Crops and livestock products,QCL,346
Oman,Barley,0115,Yield,5412,2023,kg/ha,3078.6,Official figure,A,Crops and livestock products,QCL,348
Oman,Barley,0115,Production,5510,2023,t,693,Official figure,A,Crops and livestock products,QCL,347
Oman,Wheat,0111,Area harvested,5312,2023,ha,3003,Official figure,A,Crops and livestock products,QCL,346
Oman,Wheat,0111,Yield,5412,2023,kg/ha,2628,Official figure,A,Crops and livestock products,QCL,348
Oman,Wheat,0111,Production,5510,2023,t,7892,Official figure,A,Crops and livestock products,QCL,347
Pakistan,Barley,0115,Area harvested,5312,2023,ha,40563,Official figure,A,Crops and livestock products,QCL,349
Pakistan,Barley,0115,Yield,5412,2023,kg/ha,1072,Official figure,A,Crops and livestock products,QCL,351
Pakistan,Barley,0115,Production,5510,2023,t,43485,Official figure,A,Crops and livestock products,QCL,350
Pakistan,Rice,0113,Area harvested,5312,2023,ha,3636994,Official figure,A,Crops and livestock products,QCL,349
Pakistan,Rice,0113,Yield,5412,2023,kg/ha,4070.3,Official figure,A,Crops and livestock products,QCL,351
Pakistan,Rice,0113,Production,5510,2023,t,14803800,Official figure,A,Crops and livestock products,QCL,350
Pakistan,Wheat,0111,Area harvested,5312,2023,ha,9032688,Official figure,A,Crops and livestock products,QCL,349
Pakistan,Wheat,0111,Yield,5412,2023,kg/ha,3117.6,Official figure,A,Crops and livestock products,QCL,351
Pakistan,Wheat,0111,Production,5510,2023,t,28160500,Official figure,A,Crops and livestock products,QCL,350
Palestine,Barley,0115,Area harvested,5312,2023,ha,6119,Imputed value,I,Crops and livestock products,QCL,352
Palestine,Barley,0115,Yield,5412,2023,kg/ha,2359.3,Estimated value,E,Crops and livestock products,QCL,354
Palestine,Barley,0115,Production,5510,2023,t,14435.9,Imputed value,I,Crops and livestock products,QCL,353
Palestine,Wheat,0111,Area harvested,5312,2023,ha,14138,Imputed value,I,Crops and livestock products,QCL,352
